,Q_HC,T_op,T_ext,Q_H,Q_C
2009-12-10 21:00:00,10442.926543139269,20.0,0.71,10442.926543139269,0.0
2009-12-10 22:00:00,10490.170768280772,20.0,0.4,10490.170768280772,0.0
2009-12-10 23:00:00,1387.9485527530633,17.000000000000004,0.16,1387.9485527530633,0.0
2009-12-11 00:00:00,3269.979412799645,17.0,-0.01,3269.979412799645,0.0
2009-12-11 01:00:00,3468.379564654118,17.0,-0.13,3468.379564654118,0.0
2009-12-11 02:00:00,3659.939323832888,17.0,-0.25,3659.939323832888,0.0
2009-12-11 03:00:00,3842.193218252766,17.0,-0.32,3842.193218252766,0.0
2009-12-11 04:00:00,4026.4592625663895,17.000000000000004,-0.56,4026.4592625663895,0.0
2009-12-11 05:00:00,13457.068355831168,20.0,-0.88,13457.068355831168,0.0
2009-12-11 06:00:00,11915.68768688968,20.0,-1.22,11915.68768688968,0.0
2009-12-11 07:00:00,11938.578490097636,20.0,-1.62,11938.578490097636,0.0
2009-12-11 08:00:00,12167.518819536022,20.0,-3.6,12167.518819536022,0.0
2009-12-11 09:00:00,12195.734394616413,20.0,-2.87,12195.734394616413,0.0
2009-12-11 10:00:00,11648.19744451502,20.0,0.45,11648.19744451502,0.0
2009-12-11 11:00:00,11137.575714806633,19.999999999999996,4.31,11137.575714806633,0.0
2009-12-11 12:00:00,10760.702351862734,20.0,6.37,10760.702351862734,0.0
2009-12-11 13:00:00,10469.20070689453,20.0,7.26,10469.20070689453,0.0
2009-12-11 14:00:00,10311.227947747051,20.0,7.2,10311.227947747051,0.0
2009-12-11 15:00:00,10209.527381111284,20.000000000000004,7.15,10209.527381111284,0.0
2009-12-11 16:00:00,10160.835518046715,19.999999999999996,6.52,10160.835518046715,0.0
2009-12-11 17:00:00,10191.12162205355,19.999999999999996,5.38,10191.12162205355,0.0
2009-12-11 18:00:00,10255.577079478588,20.0,4.31,10255.577079478588,0.0
2009-12-11 19:00:00,10240.604017398457,19.999999999999993,3.53,10240.604017398457,0.0
2009-12-11 20:00:00,10315.677246088606,20.0,2.65,10315.677246088606,0.0
2009-12-11 21:00:00,10343.491960946536,20.0,2.31,10343.491960946536,0.0
2009-12-11 22:00:00,10371.394572114363,20.0,1.95,10371.394572114363,0.0
2009-12-11 23:00:00,1342.0651887577772,16.999999999999996,1.66,1342.0651887577772,0.0
2009-12-12 00:00:00,3215.310815503447,17.0,1.26,3215.310815503447,0.0
2009-12-12 01:00:00,3414.8878842796635,17.0,0.79,3414.8878842796635,0.0
2009-12-12 02:00:00,3612.127410094718,17.000000000000004,0.34,3612.127410094718,0.0
2009-12-12 03:00:00,3805.5948669070676,16.999999999999996,-0.06,3805.5948669070676,0.0
2009-12-12 04:00:00,4003.653861507876,17.0,-0.58,4003.653861507876,0.0
2009-12-12 05:00:00,13467.437931334298,20.0,-1.14,13467.437931334298,0.0
2009-12-12 06:00:00,11953.83430571266,20.0,-1.66,11953.83430571266,0.0
2009-12-12 07:00:00,11989.985517687244,20.0,-2.09,11989.985517687244,0.0
2009-12-12 08:00:00,12088.222274211683,19.999999999999996,-2.83,12088.222274211683,0.0
2009-12-12 09:00:00,12188.08047278499,20.000000000000004,-2.86,12188.08047278499,0.0
2009-12-12 10:00:00,11697.931792787898,20.0,0.08,11697.931792787898,0.0
2009-12-12 11:00:00,11164.11132594986,20.0,4.18,11164.11132594986,0.0
2009-12-12 12:00:00,10782.833244728286,20.0,6.31,10782.833244728286,0.0
2009-12-12 13:00:00,10479.44924896821,20.0,7.3,10479.44924896821,0.0
2009-12-12 14:00:00,10319.188179275947,20.0,7.32,10319.188179275947,0.0
