Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Operative Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 07/15  05:00:00,5.4,0.25,40.50181398690584,4.050000000000001,0.25,75.30713689882147,0.0,0.0,4.979808900501551,0.0,0.0,4.979808900501551,12.0,0.25,10.743494487218138,0.0,0.0,4.979808900501551,19.232028066258728,0.0,19.232028066258728,69235.30103853143,0.0,69235.30103853143,0.0,0.0,4.979808900501551,19.232028066258728,0.0,19.232028066258728,69235.30103853143,0.0,69235.30103853143,21.281266170213694,21.22019655083616,0.0,0.0 
 07/15  06:00:00,21.6,1.0,258.2859501958827,16.200000000000003,1.0,607.1949811387412,0.0,0.0,46.31423984906698,0.0,0.0,46.31423984906698,48.0,1.0,140.9794751115281,0.0,0.0,46.31423984906698,178.86565096001664,0.0,178.86565096001664,643916.3434560598,0.0,643916.3434560598,0.0,0.0,46.31423984906698,178.86565096001664,0.0,178.86565096001664,643916.3434560598,0.0,643916.3434560598,21.250606410408494,21.289152353278112,0.0,0.0 
 07/15  07:00:00,21.6,1.0,239.75095123782563,16.200000000000003,1.0,835.7901007731699,0.0,0.0,75.34167832774015,0.0,0.0,75.34167832774015,48.0,1.0,327.4528896394402,0.0,0.0,75.34167832774015,290.96965387812367,0.0,290.96965387812367,1047490.7539612452,0.0,1047490.7539612452,0.0,0.0,75.34167832774015,290.96965387812367,0.0,290.96965387812367,1047490.7539612452,0.0,1047490.7539612452,22.511026658175506,22.555091942612197,0.0,0.0 
 07/15  08:00:00,16.200000000000003,0.75,149.98165910207422,16.200000000000003,1.0,887.1905929922592,2.4000000000000004,0.25,103.78757112620983,0.0,0.0,103.31510198792296,48.0,1.0,524.1788181163885,1.5,0.25,103.78757112620983,399.19299135399905,0.0031440096889060612,399.1898473443101,1437094.7688743966,11.31843488006182,1437083.4504395165,1.5,0.25,103.78757112620983,399.19299135399905,0.0031440096889060612,399.1898473443101,1437094.7688743966,11.31843488006182,1437083.4504395165,24.727888139218166,24.739256074954653,0.0,0.0 
 07/15  09:00:00,0.0,0.0,122.12871512590874,16.200000000000003,1.0,831.5827968459689,9.600000000000001,1.0,202.13845338369373,0.0,0.0,122.12871512590874,48.0,1.0,705.2150653067545,6.0,1.0,202.13845338369373,547.5606477680767,48.17114168279187,499.3895060852849,1971218.3319650763,173416.11005805072,1797802.221907026,6.0,1.0,202.13845338369373,547.5606477680767,48.17114168279187,499.3895060852849,1971218.3319650763,173416.11005805072,1797802.221907026,26.834691030318655,27.26168979367568,0.0,783699.6054997791 
 07/15  10:00:00,0.0,0.0,137.52840849999163,16.200000000000003,1.0,685.6130045393227,9.600000000000001,1.0,325.3333543817089,0.0,0.0,137.52840849999163,48.0,1.0,852.8430361771159,6.0,1.0,325.3333543817089,857.2895476053818,273.5446372489644,583.7449103564174,3086242.3713793745,984760.6940962719,2101481.677283103,6.0,1.0,325.3333543817089,857.2895476053818,273.5446372489644,583.7449103564174,3086242.3713793745,984760.6940962719,2101481.677283103,26.999999556737325,28.887856884117376,0.0,4447753.6018197 
 07/15  11:00:00,0.0,0.0,142.5297547034889,16.200000000000003,1.0,489.1767650085968,9.600000000000001,1.0,409.63607480286294,0.0,0.0,142.5297547034889,48.0,1.0,954.4454779070709,6.0,1.0,409.63607480286294,1182.4756948194874,556.981595986507,625.4940988329803,4256912.501350154,2005133.7455514255,2251778.755798729,6.0,1.0,409.63607480286294,1182.4756948194874,556.981595986507,625.4940988329803,4256912.501350154,2005133.7455514255,2251778.755798729,26.999999999727105,30.07924067596742,0.0,8485691.311952144 
 07/15  12:00:00,0.0,0.0,142.70449789054697,16.200000000000003,1.0,255.4977778788776,9.600000000000001,1.0,449.852544727128,0.0,0.0,142.70449789054697,48.0,1.0,1001.857572463995,6.0,1.0,449.852544727128,1368.6258611999865,730.531564520471,638.0942966795157,4927053.100319952,2629913.6322736954,2297139.4680462563,6.0,1.0,449.852544727128,1368.6258611999865,730.531564520471,638.0942966795157,4927053.100319952,2629913.6322736954,2297139.4680462563,26.999999999999286,30.826663157963793,0.0,11404532.707261615 
 07/15  13:00:00,0.0,0.0,148.08884807852115,0.0,0.0,148.08884807852115,9.600000000000001,1.0,436.8489351414622,16.200000000000003,1.0,267.71773064016884,48.0,1.0,947.5018153795625,6.0,1.0,436.8489351414622,1361.067796172377,642.2469340127737,718.8208621596034,4899844.066220557,2312088.962445986,2587755.1037745723,6.0,1.0,436.8489351414622,1361.067796172377,642.2469340127737,718.8208621596034,4899844.066220557,2312088.962445986,2587755.1037745723,27.0,31.160071145285997,0.0,12826312.659444839 
 07/15  14:00:00,0.0,0.0,188.45825056674525,0.0,0.0,188.45825056674525,9.600000000000001,1.0,344.92375483607316,16.200000000000003,1.0,397.9282978391827,48.0,1.0,708.5776814924225,6.0,1.0,344.92375483607316,1168.0489914063742,226.30858648730074,941.7404049190735,4204976.369062947,814710.9113542828,3390265.4577086647,6.0,1.0,344.92375483607316,1168.0489914063742,226.30858648730074,941.7404049190735,4204976.369062947,814710.9113542828,3390265.4577086647,27.0,31.133749815378398,0.0,12818068.20313795 
 07/15  15:00:00,0.0,0.0,174.39178207562333,0.0,0.0,174.39178207562333,9.600000000000001,1.0,255.8790031941628,16.200000000000003,1.0,427.23615761598177,48.0,1.0,551.0390206304176,6.0,1.0,255.8790031941628,877.164014147792,70.47930209331744,806.6847120544745,3157790.450932051,253725.4875359428,2904064.9633961082,6.0,1.0,255.8790031941628,877.164014147792,70.47930209331744,806.6847120544745,3157790.450932051,253725.4875359428,2904064.9633961082,27.0,30.750471106805595,0.0,11455747.95958549 
 07/15  16:00:00,0.0,0.0,139.22715297455449,0.0,0.0,139.22715297455449,9.600000000000001,1.0,174.7064608881259,16.200000000000003,1.0,517.8380336817698,48.0,1.0,475.1320892551272,6.0,1.0,174.7064608881259,594.3028983492707,13.982083760420876,580.32081458885,2139490.4340573745,50335.501537515156,2089154.9325198596,6.0,1.0,174.7064608881259,594.3028983492707,13.982083760420876,580.32081458885,2139490.4340573745,50335.501537515156,2089154.9325198596,27.0,30.223969711984005,0.0,9566680.054687079 
 07/15  17:00:00,21.6,1.0,117.28651026737275,0.0,0.0,88.74019591918969,0.0,0.0,88.74019591918969,16.200000000000003,1.0,540.1068321683942,48.0,1.0,337.2869642734033,0.0,0.0,88.74019591918969,342.7147452086496,0.0,342.7147452086496,1233773.0827511386,0.0,1233773.0827511386,0.0,0.0,88.74019591918969,342.7147452086496,0.0,342.7147452086496,1233773.0827511386,0.0,1233773.0827511386,27.0,29.67136535204932,0.0,7636633.763599065 
 07/15  18:00:00,21.6,1.0,44.06019736338038,0.0,0.0,36.858112005544896,0.0,0.0,36.858112005544896,16.200000000000003,1.0,79.28077526211312,48.0,1.0,80.01031088431614,0.0,0.0,36.858112005544896,142.3460736592831,0.0,142.3460736592831,512445.86517341924,0.0,512445.86517341924,0.0,0.0,36.858112005544896,142.3460736592831,0.0,142.3460736592831,512445.86517341924,0.0,512445.86517341924,27.0,28.983797978999355,0.0,5395079.771911256 
 07/15  19:00:00,21.6,1.0,10.117199089720302,0.0,0.0,10.117199089720302,0.0,0.0,10.117199089720302,16.200000000000003,1.0,10.117199089720302,48.0,1.0,19.625,0.0,0.0,10.117199089720302,39.07263526233532,0.0,39.07263526233532,140661.48694440714,0.0,140661.48694440714,0.0,0.0,10.117199089720302,39.07263526233532,0.0,39.07263526233532,140661.48694440714,0.0,140661.48694440714,27.0,28.28097217038048,0.0,3231630.8742500693 
 07/15  20:00:00,5.4,0.25,0.6396543432248167,0.0,0.0,0.6396543432248167,0.0,0.0,0.6396543432248167,4.050000000000001,0.25,0.6396543432248167,12.0,0.25,1.25,0.0,0.0,0.6396543432248167,2.4703458561160785,0.0,2.4703458561160785,8893.245082017882,0.0,8893.245082017882,0.0,0.0,0.6396543432248167,2.4703458561160785,0.0,2.4703458561160785,8893.245082017882,0.0,8893.245082017882,27.0,27.747006380628633,0.0,1734384.8878912497 
 07/15  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.34380020389556,0.0,763212.7453795063 
 07/15  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.995628963024803,27.009595598328993,0.0,144200.6431591501 
 07/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64353364168082,26.537985122479096,0.0,0.0 
 07/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.940395984799153,25.858254428445996,0.0,0.0 
 07/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.160372310549846,25.092868367853043,0.0,0.0 
 07/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.399923833041278,24.334715748214325,0.0,0.0 
 07/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.684131400559174,23.61673180884013,0.0,0.0 
 07/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.022305348753086,22.94887460197348,0.0,0.0 
 07/16  05:00:00,5.4,0.25,34.04731856093154,4.050000000000001,0.25,62.806213279903105,0.0,0.0,4.947899737669119,0.0,0.0,4.947899737669119,12.0,0.25,10.287025731306795,0.0,0.0,4.947899737669119,19.108794840360776,0.0,19.108794840360776,68791.6614252988,0.0,68791.6614252988,0.0,0.0,4.947899737669119,19.108794840360776,0.0,19.108794840360776,68791.6614252988,0.0,68791.6614252988,22.42069955873444,22.34769678529681,0.0,0.0 
 07/16  06:00:00,21.6,1.0,230.8712437476061,16.200000000000003,1.0,541.6346424428991,0.0,0.0,43.89351542614709,0.0,0.0,43.89351542614709,48.0,1.0,129.00510890136377,0.0,0.0,43.89351542614709,169.51681027707713,0.0,169.51681027707713,610260.5169974777,0.0,610260.5169974777,0.0,0.0,43.89351542614709,169.51681027707713,0.0,169.51681027707713,610260.5169974777,0.0,610260.5169974777,22.435829619894626,22.440643728993763,0.0,0.0 
 07/16  07:00:00,21.6,1.0,230.55873000177627,16.200000000000003,1.0,807.6993357488608,0.0,0.0,73.82420609130673,0.0,0.0,73.82420609130673,48.0,1.0,315.875191543973,0.0,0.0,73.82420609130673,285.10917424447405,0.0,285.10917424447405,1026393.0272801067,0.0,1026393.0272801067,0.0,0.0,73.82420609130673,285.10917424447405,0.0,285.10917424447405,1026393.0272801067,0.0,1026393.0272801067,23.737438228667717,23.73188787916598,0.0,0.0 
 07/16  08:00:00,16.200000000000003,0.75,144.69335885896464,16.200000000000003,1.0,866.9737817172206,2.4000000000000004,0.25,101.16168901539821,0.0,0.0,100.23893987883608,48.0,1.0,509.5173884936911,1.5,0.25,101.16168901539821,387.5075625539541,0.012568104527330322,387.4949944494267,1395027.2251942344,45.24517629838916,1394981.980017936,1.5,0.25,101.16168901539821,387.5075625539541,0.012568104527330322,387.4949944494267,1395027.2251942344,45.24517629838916,1394981.980017936,25.979423750146246,25.956866346164297,0.0,51735.49357498718 
 07/16  09:00:00,0.0,0.0,119.90775159063405,16.200000000000003,1.0,812.1894492342012,9.600000000000001,1.0,199.88630871756857,0.0,0.0,119.90775159063405,48.0,1.0,686.5986675417173,6.0,1.0,199.88630871756857,540.5735709956616,49.20792012221902,491.36565087344263,1946064.855584382,177148.51243998847,1768916.3431443935,6.0,1.0,199.88630871756857,540.5735709956616,49.20792012221902,491.36565087344263,1946064.855584382,177148.51243998847,1768916.3431443935,26.999956529600443,27.83423252119182,0.0,1835492.0863280008 
 07/16  10:00:00,0.0,0.0,135.11415337441312,16.200000000000003,1.0,670.8288692321829,9.600000000000001,1.0,320.59899203377523,0.0,0.0,135.11415337441312,48.0,1.0,831.9593534902353,6.0,1.0,320.59899203377523,848.1496785695746,273.59360473144847,574.556073838126,3053338.842850468,984936.9770332146,2068401.8658172537,6.0,1.0,320.59899203377523,848.1496785695746,273.59360473144847,574.556073838126,3053338.842850468,984936.9770332146,2068401.8658172537,26.99999999714539,28.94848167091264,0.0,4698112.416409451 
 07/16  11:00:00,0.0,0.0,139.96854630215316,16.200000000000003,1.0,479.7482055195982,9.600000000000001,1.0,403.59760248703986,0.0,0.0,139.96854630215316,48.0,1.0,932.9187986717695,6.0,1.0,403.59760248703986,1169.7961205087083,554.5362787792046,615.2598417295037,4211266.0338313505,1996330.6036051367,2214935.4302262133,6.0,1.0,403.59760248703986,1169.7961205087083,554.5362787792046,615.2598417295037,4211266.0338313505,1996330.6036051367,2214935.4302262133,26.999999999998465,29.669272918634682,0.0,7007728.652187024 
 07/16  12:00:00,0.0,0.0,149.87342406537346,16.200000000000003,1.0,258.6722654554531,9.600000000000001,1.0,436.95901589929457,0.0,0.0,149.87342406537346,48.0,1.0,937.2470585961865,6.0,1.0,436.95901589929457,1373.5610181747813,632.7896049197407,740.7714132550408,4944819.665429213,2278042.577711066,2666777.087718147,6.0,1.0,436.95901589929457,1373.5610181747813,632.7896049197407,740.7714132550408,4944819.665429213,2278042.577711066,2666777.087718147,26.999999999999996,30.20279135230178,0.0,8895002.778244529 
 07/16  13:00:00,0.0,0.0,203.92010441479027,0.0,0.0,203.92010441479027,9.600000000000001,1.0,394.7609528162089,16.200000000000003,1.0,282.51997717823866,48.0,1.0,777.2668732321864,6.0,1.0,394.7609528162089,1377.6297982170631,294.61183632312856,1083.0179618939346,4959467.273581427,1060602.6107632627,3898864.6628181646,6.0,1.0,394.7609528162089,1377.6297982170631,294.61183632312856,1083.0179618939346,4959467.273581427,1060602.6107632627,3898864.6628181646,27.0,30.52826572844642,0.0,10062620.53007058 
 07/16  14:00:00,0.0,0.0,175.7874723737997,0.0,0.0,175.7874723737997,9.600000000000001,1.0,336.5987340200066,16.200000000000003,1.0,385.5621555818141,48.0,1.0,681.499850667273,6.0,1.0,336.5987340200066,1138.9181645283534,228.1698110730374,910.748353455316,4100105.3923020717,821411.3198629348,3278694.0724391374,6.0,1.0,336.5987340200066,1138.9181645283534,228.1698110730374,910.748353455316,4100105.3923020717,821411.3198629348,3278694.0724391374,27.0,30.540519706796722,0.0,10247219.89722635 
 07/16  15:00:00,0.0,0.0,98.4943580187318,0.0,0.0,98.4943580187318,9.600000000000001,1.0,111.48923266160787,16.200000000000003,1.0,129.88772421691033,48.0,1.0,217.41840839215882,6.0,1.0,111.48923266160787,414.2545333881151,13.917839145825884,400.3366942422891,1491316.320197214,50104.22092497319,1441212.099272241,6.0,1.0,111.48923266160787,414.2545333881151,13.917839145825884,400.3366942422891,1491316.320197214,50104.22092497319,1441212.099272241,27.000000000000004,29.63731159493199,0.0,7294622.914279481 
 07/16  16:00:00,0.0,0.0,89.06520136040452,0.0,0.0,89.06520136040452,9.600000000000001,1.0,93.44392800115007,16.200000000000003,1.0,166.6540817587799,48.0,1.0,203.1536148064858,6.0,1.0,93.44392800115007,351.84042713416335,0.7809818921045819,351.0594452420588,1266625.5376829882,2811.534811576494,1263814.0028714116,6.0,1.0,93.44392800115007,351.84042713416335,0.7809818921045819,351.0594452420588,1266625.5376829882,2811.534811576494,1263814.0028714116,27.0,28.91623570786241,0.0,4875860.393352407 
 07/16  17:00:00,21.6,1.0,122.33600832647741,0.0,0.0,93.67106575093479,0.0,0.0,93.67106575093479,16.200000000000003,1.0,465.53152980036066,48.0,1.0,307.56536441296475,0.0,0.0,93.67106575093479,361.7577705314967,0.0,361.7577705314967,1302327.9739133883,0.0,1302327.9739133883,0.0,0.0,93.67106575093479,361.7577705314967,0.0,361.7577705314967,1302327.9739133883,0.0,1302327.9739133883,27.0,28.682228235134794,0.0,4067502.4766327622 
 07/16  18:00:00,21.6,1.0,150.228143897294,0.0,0.0,48.823797081532526,0.0,0.0,48.823797081532526,16.200000000000003,1.0,513.5596120050337,48.0,1.0,196.33163997980745,0.0,0.0,48.823797081532526,188.55756406210352,0.0,188.55756406210352,678807.2306235726,0.0,678807.2306235726,0.0,0.0,48.823797081532526,188.55756406210352,0.0,188.55756406210352,678807.2306235726,0.0,678807.2306235726,27.0,28.414072025441648,0.0,3262205.079802947 
 07/16  19:00:00,21.6,1.0,16.496346413063332,0.0,0.0,3.2405785967241827,0.0,0.0,3.2405785967241827,16.200000000000003,1.0,43.45186828802434,48.0,1.0,10.69205718493033,0.0,0.0,3.2405785967241827,12.515118505218112,0.0,12.515118505218112,45054.426618785204,0.0,45054.426618785204,0.0,0.0,3.2405785967241827,12.515118505218112,0.0,12.515118505218112,45054.426618785204,0.0,45054.426618785204,27.0,27.81815283725884,0.0,1742744.0646122233 
 07/16  20:00:00,5.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.050000000000001,0.25,0.0,12.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.000000000000004,27.266971859387645,0.0,494992.10078034754 
 07/16  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.877359904780583,26.830738992627133,0.0,9603.281827970208 
 07/16  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31663870208172,26.253151018789875,0.0,0.0 
 07/16  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.70158723743431,25.638674588082473,0.0,0.0 
 07/16  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.994658887351488,24.94580042216743,0.0,0.0 
 07/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.36448078383177,24.325440906800488,0.0,0.0 
 07/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.84566501375629,23.796842013401825,0.0,0.0 
 07/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.36177773112508,23.302401690268873,0.0,0.0 
 07/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.913532516742144,22.844330119581034,0.0,0.0 
 07/17  05:00:00,5.4,0.25,15.684715169408252,4.050000000000001,0.25,26.93500714615003,0.0,0.0,4.404444713116365,0.0,0.0,4.404444713116365,12.0,0.25,9.96606212614575,0.0,0.0,4.404444713116365,17.00997087065077,0.0,17.00997087065077,61235.89513434277,0.0,61235.89513434277,0.0,0.0,4.404444713116365,17.00997087065077,0.0,17.00997087065077,61235.89513434277,0.0,61235.89513434277,22.533512078792267,22.462314322142863,0.0,0.0 
 07/17  06:00:00,21.6,1.0,75.25773711525441,16.200000000000003,1.0,130.13095735435172,0.0,0.0,39.732756956245666,0.0,0.0,39.732756956245666,48.0,1.0,83.84648712994877,0.0,0.0,39.732756956245666,153.44795597585914,0.0,153.44795597585914,552412.6415130929,0.0,552412.6415130929,0.0,0.0,39.732756956245666,153.44795597585914,0.0,153.44795597585914,552412.6415130929,0.0,552412.6415130929,22.554211694047197,22.56708851365179,0.0,0.0 
 07/17  07:00:00,21.6,1.0,112.48347615152176,16.200000000000003,1.0,291.8164761236678,0.0,0.0,73.21794663289961,0.0,0.0,73.21794663289961,48.0,1.0,193.47865698502542,0.0,0.0,73.21794663289961,282.7677994743808,0.0,282.7677994743808,1017964.078107771,0.0,1017964.078107771,0.0,0.0,73.21794663289961,282.7677994743808,0.0,282.7677994743808,1017964.078107771,0.0,1017964.078107771,23.163646151288496,23.27350410706448,0.0,0.0 
 07/17  08:00:00,16.200000000000003,0.75,139.8726330612768,16.200000000000003,1.0,836.4504737647285,2.4000000000000004,0.25,102.01610019702701,0.0,0.0,100.59891784075367,48.0,1.0,495.05932524711574,1.5,0.25,102.01610019702701,389.11201185528387,0.030194270670113373,389.08181758461376,1400803.2426790218,108.69937441240815,1400694.5433046096,1.5,0.25,102.01610019702701,389.11201185528387,0.030194270670113373,389.08181758461376,1400803.2426790218,108.69937441240815,1400694.5433046096,24.38109626451958,24.614953824669954,0.0,0.0 
 07/17  09:00:00,0.0,0.0,120.35372015087631,16.200000000000003,1.0,819.1538829493603,9.600000000000001,1.0,203.1399898309303,0.0,0.0,120.35372015087631,48.0,1.0,690.4807830328698,6.0,1.0,203.1399898309303,546.1289974241608,52.25056608582779,493.87843133833303,1966064.390726979,188102.03790898004,1777962.3528179987,6.0,1.0,203.1399898309303,546.1289974241608,52.25056608582779,493.87843133833303,1966064.390726979,188102.03790898004,1777962.3528179987,26.270263277677017,26.600815452315555,0.0,80506.32653835336 
 07/17  10:00:00,0.0,0.0,136.0224586655263,16.200000000000003,1.0,678.7135832625358,9.600000000000001,1.0,325.96063544257777,0.0,0.0,136.0224586655263,48.0,1.0,839.7145359140197,6.0,1.0,325.96063544257777,863.1936588397308,284.36284638696407,578.8308124527667,3107497.1718230313,1023706.2469930707,2083790.9248299599,6.0,1.0,325.96063544257777,863.1936588397308,284.36284638696407,578.8308124527667,3107497.1718230313,1023706.2469930707,2083790.9248299599,26.99999737108575,28.23076726604187,0.0,2186034.227599644 
 07/17  11:00:00,0.0,0.0,141.41967858075122,16.200000000000003,1.0,486.3435329897592,9.600000000000001,1.0,411.00250823086367,0.0,0.0,141.41967858075122,48.0,1.0,943.7965574170435,6.0,1.0,411.00250823086367,1194.9374286652169,572.8067419710661,622.130686694151,4301774.743194781,2062104.2710958382,2239670.472098944,6.0,1.0,411.00250823086367,1194.9374286652169,572.8067419710661,622.130686694151,4301774.743194781,2062104.2710958382,2239670.472098944,26.999999999792706,29.336329221434056,0.0,5545946.73500152 
